"variable","lower","upper","x","y","description"
"Personal fouls per game",-0.150417051396427,0.240037677991366,2.13461538461538,0.0448103132974697,"Personal fouls per game"
"Personal fouls per game",-0.151640574123411,0.238930264287237,2.13559322033898,0.0436448450819133,"Personal fouls per game"
"Personal fouls per game",-0.151640574123411,0.238930264287237,2.13559322033898,0.0436448450819133,"Personal fouls per game"
"Personal fouls per game",-0.152605525546801,0.238057338233559,2.13636363636364,0.0427259063433791,"Personal fouls per game"
"Personal fouls per game",-0.152605525546801,0.238057338233559,2.13636363636364,0.0427259063433791,"Personal fouls per game"
"Personal fouls per game",-0.154030377418075,0.236769100104334,2.1375,0.0413693613431293,"Personal fouls per game"
"Personal fouls per game",-0.155237461038133,0.235678427317473,2.13846153846154,0.04022048313967,"Personal fouls per game"
"Personal fouls per game",-0.155774365776113,0.235193500084119,2.13888888888889,0.0397095671540028,"Personal fouls per game"
"Personal fouls per game",-0.156216317939676,0.234794424571071,2.13924050632911,0.0392890533156976,"Personal fouls per game"
"Personal fouls per game",-0.156216317939676,0.234794424571071,2.13924050632911,0.0392890533156976,"Personal fouls per game"
"Personal fouls per game",-0.157613111658747,0.233533684151576,2.14035087719298,0.0379602862464148,"Personal fouls per game"
"Personal fouls per game",-0.157958214986449,0.233222321583215,2.140625,0.0376320532983829,"Personal fouls per game"
"Personal fouls per game",-0.157958214986449,0.233222321583215,2.140625,0.0376320532983829,"Personal fouls per game"
"Personal fouls per game",-0.157958214986449,0.233222321583215,2.140625,0.0376320532983829,"Personal fouls per game"
"Personal fouls per game",-0.158235347049643,0.232972320863059,2.14084507042254,0.0373684869067079,"Personal fouls per game"
"Personal fouls per game",-0.158462788849138,0.232767169730516,2.14102564102564,0.0371521904406893,"Personal fouls per game"
"Personal fouls per game",-0.158462788849138,0.232767169730516,2.14102564102564,0.0371521904406893,"Personal fouls per game"
"Personal fouls per game",-0.160772313460794,0.23068521429311,2.14285714285714,0.0349564504161583,"Personal fouls per game"
"Personal fouls per game",-0.160772313460794,0.23068521429311,2.14285714285714,0.0349564504161583,"Personal fouls per game"
"Personal fouls per game",-0.160772313460794,0.23068521429311,2.14285714285714,0.0349564504161583,"Personal fouls per game"
"Personal fouls per game",-0.160772313460794,0.23068521429311,2.14285714285714,0.0349564504161583,"Personal fouls per game"
"Personal fouls per game",-0.163147555928802,0.228546321729661,2.14473684210526,0.0326993829004296,"Personal fouls per game"
"Personal fouls per game",-0.163684592301665,0.228063045189533,2.14516129032258,0.0321892264439338,"Personal fouls per game"
"Personal fouls per game",-0.164055784195758,0.227729080359743,2.14545454545455,0.0318366480819926,"Personal fouls per game"
"Personal fouls per game",-0.16517915168582,0.226718718930696,2.14634146341463,0.030769783622438,"Personal fouls per game"
"Personal fouls per game",-0.16517915168582,0.226718718930696,2.14634146341463,0.030769783622438,"Personal fouls per game"
"Personal fouls per game",-0.165591330947593,0.226348132081559,2.14666666666667,0.0303784005669832,"Personal fouls per game"
"Personal fouls per game",-0.166088568779317,0.225901161642406,2.14705882352941,0.029906296431545,"Personal fouls per game"
"Personal fouls per game",-0.166088568779317,0.225901161642406,2.14705882352941,0.029906296431545,"Personal fouls per game"
"Personal fouls per game",-0.166700223500106,0.2253514785629,2.14754098360656,0.0293256275313971,"Personal fouls per game"
"Personal fouls per game",-0.167470920578468,0.22465908236787,2.14814814814815,0.0285940808947012,"Personal fouls per game"
"Personal fouls per game",-0.167470920578468,0.22465908236787,2.14814814814815,0.0285940808947012,"Personal fouls per game"
"Personal fouls per game",-0.169824744924565,0.222545880033038,2.15,0.0263605675542367,"Personal fouls per game"
"Personal fouls per game",-0.169824744924565,0.222545880033038,2.15,0.0263605675542367,"Personal fouls per game"
"Personal fouls per game",-0.170696555882178,0.221763753400356,2.15068493150685,0.0255335987590889,"Personal fouls per game"
"Personal fouls per game",-0.17175417699514,0.220815336983816,2.15151515151515,0.0245305799943383,"Personal fouls per game"
"Personal fouls per game",-0.172243150329706,0.220377002506067,2.15189873417722,0.0240669260881809,"Personal fouls per game"
"Personal fouls per game",-0.173364489574972,0.219372147550573,2.15277777777778,0.0230038289878002,"Personal fouls per game"
"Personal fouls per game",-0.177804307995745,0.215398371295173,2.15625,0.0187970316497142,"Personal fouls per game"
"Personal fouls per game",-0.17858954499852,0.214696356011713,2.15686274509804,0.0180534055065968,"Personal fouls per game"
"Personal fouls per game",-0.179913225816372,0.213513499528054,2.15789473684211,0.0168001368558408,"Personal fouls per game"
"Personal fouls per game",-0.18073723438247,0.212777494789538,2.15853658536585,0.0160201302035338,"Personal fouls per game"
"Personal fouls per game",-0.18073723438247,0.212777494789538,2.15853658536585,0.0160201302035338,"Personal fouls per game"
"Personal fouls per game",-0.18073723438247,0.212777494789538,2.15853658536585,0.0160201302035338,"Personal fouls per game"
"Personal fouls per game",-0.18073723438247,0.212777494789538,2.15853658536585,0.0160201302035338,"Personal fouls per game"
"Personal fouls per game",-0.180985856726189,0.212555476109007,2.15873015873016,0.0157848096914089,"Personal fouls per game"
"Personal fouls per game",-0.180985856726189,0.212555476109007,2.15873015873016,0.0157848096914089,"Personal fouls per game"
"Personal fouls per game",-0.180985856726189,0.212555476109007,2.15873015873016,0.0157848096914089,"Personal fouls per game"
"Personal fouls per game",-0.180985856726189,0.212555476109007,2.15873015873016,0.0157848096914089,"Personal fouls per game"
"Personal fouls per game",-0.183253466039843,0.210531594238266,2.16049382716049,0.0136390640992117,"Personal fouls per game"
"Personal fouls per game",-0.183537218868804,0.21027847667683,2.16071428571429,0.0133706289040131,"Personal fouls per game"
"Personal fouls per game",-0.184278953513937,0.20961696629659,2.16129032258065,0.0126690063913266,"Personal fouls per game"
"Personal fouls per game",-0.185402447409223,0.208615380034884,2.16216216216216,0.0116064663128308,"Personal fouls per game"
"Personal fouls per game",-0.185838082182848,0.208227141963898,2.1625,0.0111945298905249,"Personal fouls per game"
"Personal fouls per game",-0.185838082182848,0.208227141963898,2.1625,0.0111945298905249,"Personal fouls per game"
"Personal fouls per game",-0.185838082182848,0.208227141963898,2.1625,0.0111945298905249,"Personal fouls per game"
"Personal fouls per game",-0.185838082182848,0.208227141963898,2.1625,0.0111945298905249,"Personal fouls per game"
"Personal fouls per game",-0.186213056184746,0.20789302150558,2.16279069767442,0.010839982660417,"Personal fouls per game"
"Personal fouls per game",-0.188493870860534,0.205861826951575,2.16455696202532,0.00868397804552055,"Personal fouls per game"
"Personal fouls per game",-0.188493870860534,0.205861826951575,2.16455696202532,0.00868397804552055,"Personal fouls per game"
"Personal fouls per game",-0.191223771872485,0.203433215448359,2.16666666666667,0.00610472178793701,"Personal fouls per game"
"Personal fouls per game",-0.191223771872485,0.203433215448359,2.16666666666667,0.00610472178793701,"Personal fouls per game"
"Personal fouls per game",-0.191223771872485,0.203433215448359,2.16666666666667,0.00610472178793701,"Personal fouls per game"
"Personal fouls per game",-0.194030886847221,0.200938742353744,2.16883116883117,0.00345392775326149,"Personal fouls per game"
"Personal fouls per game",-0.194549820080775,0.200477916692124,2.16923076923077,0.00296404830567422,"Personal fouls per game"
"Personal fouls per game",-0.195825991353684,0.199345055308685,2.17021276595745,0.0017595319775008,"Personal fouls per game"
"Personal fouls per game",-0.196500918636242,0.19874615528605,2.17073170731707,0.00112261832490357,"Personal fouls per game"
"Personal fouls per game",-0.196500918636242,0.19874615528605,2.17073170731707,0.00112261832490357,"Personal fouls per game"
"Personal fouls per game",-0.198691118046586,0.196803784552009,2.17241379310345,-0.000943666747288546,"Personal fouls per game"
"Personal fouls per game",-0.198691118046586,0.196803784552009,2.17241379310345,-0.000943666747288546,"Personal fouls per game"
"Personal fouls per game",-0.199246033707147,0.196311928408809,2.17283950617284,-0.00146705264916914,"Personal fouls per game"
"Personal fouls per game",-0.199890042020648,0.195741239509423,2.17333333333333,-0.00207440125561252,"Personal fouls per game"
"Personal fouls per game",-0.199890042020648,0.195741239509423,2.17333333333333,-0.00207440125561252,"Personal fouls per game"
"Personal fouls per game",-0.202065993874796,0.193814088620279,2.175,-0.00412595262725849,"Personal fouls per game"
"Personal fouls per game",-0.202639233320822,0.193306667966916,2.17543859649123,-0.00466628267695254,"Personal fouls per game"
"Personal fouls per game",-0.20294919997745,0.193032338736662,2.17567567567568,-0.00495843062039389,"Personal fouls per game"
"Personal fouls per game",-0.203989049943303,0.192112284298456,2.17647058823529,-0.00593838282242374,"Personal fouls per game"
"Personal fouls per game",-0.203989049943303,0.192112284298456,2.17647058823529,-0.00593838282242374,"Personal fouls per game"
"Personal fouls per game",-0.203989049943303,0.192112284298456,2.17647058823529,-0.00593838282242374,"Personal fouls per game"
"Personal fouls per game",-0.205700865062407,0.190598486899981,2.17777777777778,-0.00755118908121317,"Personal fouls per game"
"Personal fouls per game",-0.206099834888426,0.190245812618545,2.17808219178082,-0.0079270111349404,"Personal fouls per game"
"Personal fouls per game",-0.206099834888426,0.190245812618545,2.17808219178082,-0.0079270111349404,"Personal fouls per game"
"Personal fouls per game",-0.206741295609631,0.189678899087887,2.17857142857143,-0.00853119826087184,"Personal fouls per game"
"Personal fouls per game",-0.207942836518655,0.18861737045976,2.17948717948718,-0.00966273302944718,"Personal fouls per game"
"Personal fouls per game",-0.207942836518655,0.18861737045976,2.17948717948718,-0.00966273302944718,"Personal fouls per game"
"Personal fouls per game",-0.207942836518655,0.18861737045976,2.17948717948718,-0.00966273302944718,"Personal fouls per game"
"Personal fouls per game",-0.209346045706092,0.187378290184009,2.18055555555556,-0.0109838777610417,"Personal fouls per game"
"Personal fouls per game",-0.209346045706092,0.187378290184009,2.18055555555556,-0.0109838777610417,"Personal fouls per game"
"Personal fouls per game",-0.211006339548493,0.185913048418407,2.18181818181818,-0.0125466455650431,"Personal fouls per game"
"Personal fouls per game",-0.211006339548493,0.185913048418407,2.18181818181818,-0.0125466455650431,"Personal fouls per game"
"Personal fouls per game",-0.211006339548493,0.185913048418407,2.18181818181818,-0.0125466455650431,"Personal fouls per game"
"Personal fouls per game",-0.21246590160488,0.184625714629567,2.18292682926829,-0.0139200934876562,"Personal fouls per game"
"Personal fouls per game",-0.213449788609439,0.183758324074355,2.18367346938776,-0.0148457322675421,"Personal fouls per game"
"Personal fouls per game",-0.214157952310826,0.183134207328723,2.18421052631579,-0.0155118724910514,"Personal fouls per game"
"Personal fouls per game",-0.2154441103724,0.182001114799435,2.18518518518519,-0.0167214977864822,"Personal fouls per game"
"Personal fouls per game",-0.2154441103724,0.182001114799435,2.18518518518519,-0.0167214977864822,"Personal fouls per game"
"Personal fouls per game",-0.2154441103724,0.182001114799435,2.18518518518519,-0.0167214977864822,"Personal fouls per game"
"Personal fouls per game",-0.2154441103724,0.182001114799435,2.18518518518519,-0.0167214977864822,"Personal fouls per game"
"Personal fouls per game",-0.2154441103724,0.182001114799435,2.18518518518519,-0.0167214977864822,"Personal fouls per game"
"Personal fouls per game",-0.216142834701209,0.181385772011503,2.18571428571429,-0.0173785313448528,"Personal fouls per game"
"Personal fouls per game",-0.216142834701209,0.181385772011503,2.18571428571429,-0.0173785313448528,"Personal fouls per game"
"Personal fouls per game",-0.218503747131951,0.179307768231959,2.1875,-0.0195979894499959,"Personal fouls per game"
"Personal fouls per game",-0.220740892010369,0.1773403559156,2.18918918918919,-0.0217002680473847,"Personal fouls per game"
"Personal fouls per game",-0.22164813935851,0.176542950489845,2.18987341772152,-0.0225525944343328,"Personal fouls per game"
"Personal fouls per game",-0.223377601351484,0.175023599319662,2.19117647058824,-0.0241770010159108,"Personal fouls per game"
"Personal fouls per game",-0.224180470517063,0.174318590235154,2.19178082191781,-0.0249309401409543,"Personal fouls per game"
"Personal fouls per game",-0.224880795292664,0.173703791585699,2.19230769230769,-0.0255885018534826,"Personal fouls per game"
"Personal fouls per game",-0.225778229066086,0.172916179455691,2.19298245614035,-0.0264310248051976,"Personal fouls per game"
"Personal fouls per game",-0.227724694219219,0.171208768628425,2.19444444444444,-0.0282579627953969,"Personal fouls per game"
"Personal fouls per game",-0.227724694219219,0.171208768628425,2.19444444444444,-0.0282579627953969,"Personal fouls per game"
"Personal fouls per game",-0.228205416416852,0.17078726639647,2.19480519480519,-0.028709075010191,"Personal fouls per game"
"Personal fouls per game",-0.22862765266073,0.170417103903283,2.19512195121951,-0.0291052743787233,"Personal fouls per game"
"Personal fouls per game",-0.22862765266073,0.170417103903283,2.19512195121951,-0.0291052743787233,"Personal fouls per game"
"Personal fouls per game",-0.229334729440939,0.169797352347205,2.19565217391304,-0.0297686885468669,"Personal fouls per game"
"Personal fouls per game",-0.230761577314255,0.168547188093214,2.19672131147541,-0.0311071946105206,"Personal fouls per game"
"Personal fouls per game",-0.230761577314255,0.168547188093214,2.19672131147541,-0.0311071946105206,"Personal fouls per game"
"Personal fouls per game",-0.231093278040993,0.16825665001048,2.1969696969697,-0.0314183140152562,"Personal fouls per game"
"Personal fouls per game",-0.231093278040993,0.16825665001048,2.1969696969697,-0.0314183140152562,"Personal fouls per game"
"Personal fouls per game",-0.231625911023372,0.167790184373497,2.19736842105263,-0.0319178633249376,"Personal fouls per game"
"Personal fouls per game",-0.231625911023372,0.167790184373497,2.19736842105263,-0.0319178633249376,"Personal fouls per game"
"Personal fouls per game",-0.231842968271585,0.167600116130421,2.19753086419753,-0.0321214260705817,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.235146408995405,0.164709178489654,2.2,-0.0352186152528757,"Personal fouls per game"
"Personal fouls per game",-0.238541579314965,0.161741356098607,2.20253164556962,-0.0384001116081791,"Personal fouls per game"
"Personal fouls per game",-0.238771277416714,0.161540692793546,2.2027027027027,-0.038615292311584,"Personal fouls per game"
"Personal fouls per game",-0.240116182681021,0.160366099251973,2.2037037037037,-0.0398750417145238,"Personal fouls per game"
"Personal fouls per game",-0.242032279435412,0.158693557083154,2.20512820512821,-0.0416693611761286,"Personal fouls per game"
"Personal fouls per game",-0.242505136809161,0.158280968121302,2.20547945205479,-0.0421120843439296,"Personal fouls per game"
"Personal fouls per game",-0.244981530284892,0.156121255565264,2.20731707317073,-0.0444301373598139,"Personal fouls per game"
"Personal fouls per game",-0.244981530284892,0.156121255565264,2.20731707317073,-0.0444301373598139,"Personal fouls per game"
"Personal fouls per game",-0.24816859528835,0.15334432378346,2.20967741935484,-0.0474121357524449,"Personal fouls per game"
"Personal fouls per game",-0.24843778304722,0.153109908311477,2.20987654320988,-0.0476639373678711,"Personal fouls per game"
"Personal fouls per game",-0.251475697519756,0.150465820677327,2.21212121212121,-0.0505049384212144,"Personal fouls per game"
"Personal fouls per game",-0.251475697519756,0.150465820677327,2.21212121212121,-0.0505049384212144,"Personal fouls per game"
"Personal fouls per game",-0.252349453798757,0.149705810596872,2.21276595744681,-0.0513218216009424,"Personal fouls per game"
"Personal fouls per game",-0.254411070917793,0.147913409367317,2.21428571428571,-0.0532488307752381,"Personal fouls per game"
"Personal fouls per game",-0.255638964658905,0.146846412475338,2.21518987341772,-0.0543962760917835,"Personal fouls per game"
"Personal fouls per game",-0.257646703713335,0.145102638753913,2.21666666666667,-0.0562720324797111,"Personal fouls per game"
"Personal fouls per game",-0.258632854156061,0.144246539477635,2.21739130434783,-0.0571931573392131,"Personal fouls per game"
"Personal fouls per game",-0.259391872521661,0.143587796234275,2.21794871794872,-0.0579020381436931,"Personal fouls per game"
"Personal fouls per game",-0.260483632435114,0.142640540206468,2.21875,-0.0589215461143231,"Personal fouls per game"
"Personal fouls per game",-0.261522869163651,0.141739149838179,2.21951219512195,-0.0598918596627358,"Personal fouls per game"
"Personal fouls per game",-0.261522869163651,0.141739149838179,2.21951219512195,-0.0598918596627358,"Personal fouls per game"
"Personal fouls per game",-0.261522869163651,0.141739149838179,2.21951219512195,-0.0598918596627358,"Personal fouls per game"
"Personal fouls per game",-0.265223706996163,0.138531509928356,2.22222222222222,-0.0633460985339033,"Personal fouls per game"
"Personal fouls per game",-0.265223706996163,0.138531509928356,2.22222222222222,-0.0633460985339033,"Personal fouls per game"
"Personal fouls per game",-0.265223706996163,0.138531509928356,2.22222222222222,-0.0633460985339033,"Personal fouls per game"
"Personal fouls per game",-0.267223941340172,0.136799327596511,2.22368421052632,-0.0652123068718303,"Personal fouls per game"
"Personal fouls per game",-0.269026378573573,0.135239319653098,2.225,-0.0668935294602375,"Personal fouls per game"
"Personal fouls per game",-0.270132138028376,0.134282697514798,2.2258064516129,-0.0679247202567889,"Personal fouls per game"
"Personal fouls per game",-0.272144629345902,0.132542434981042,2.22727272727273,-0.0698010971824297,"Personal fouls per game"
"Personal fouls per game",-0.272935051612236,0.131859212735156,2.22784810126582,-0.0705379194385402,"Personal fouls per game"
"Personal fouls per game",-0.276954120429673,0.1283876430605,2.23076923076923,-0.0742832386845864,"Personal fouls per game"
"Personal fouls per game",-0.276954120429673,0.1283876430605,2.23076923076923,-0.0742832386845864,"Personal fouls per game"
"Personal fouls per game",-0.278246972057628,0.127271761942856,2.23170731707317,-0.075487605057386,"Personal fouls per game"
"Personal fouls per game",-0.278246972057628,0.127271761942856,2.23170731707317,-0.075487605057386,"Personal fouls per game"
"Personal fouls per game",-0.278246972057628,0.127271761942856,2.23170731707317,-0.075487605057386,"Personal fouls per game"
"Personal fouls per game",-0.278490670836718,0.127061467625308,2.23188405797101,-0.0757146016057052,"Personal fouls per game"
"Personal fouls per game",-0.279860084366623,0.125880033776738,2.23287671232877,-0.0769900252949424,"Personal fouls per game"
"Personal fouls per game",-0.279860084366623,0.125880033776738,2.23287671232877,-0.0769900252949424,"Personal fouls per game"
"Personal fouls per game",-0.28049040998657,0.125336386876404,2.23333333333333,-0.0775770115550831,"Personal fouls per game"
"Personal fouls per game",-0.28049040998657,0.125336386876404,2.23333333333333,-0.0775770115550831,"Personal fouls per game"
"Personal fouls per game",-0.281088221188538,0.124820872440193,2.23376623376623,-0.0781336743741728,"Personal fouls per game"
"Personal fouls per game",-0.284330242998938,0.122026662129791,2.23611111111111,-0.0811517904345739,"Personal fouls per game"
"Personal fouls per game",-0.284330242998938,0.122026662129791,2.23611111111111,-0.0811517904345739,"Personal fouls per game"
"Personal fouls per game",-0.284330242998938,0.122026662129791,2.23611111111111,-0.0811517904345739,"Personal fouls per game"
"Personal fouls per game",-0.285960055320644,0.12062292279351,2.23728813559322,-0.0826685662635671,"Personal fouls per game"
"Personal fouls per game",-0.287078588766078,0.119659907548126,2.23809523809524,-0.0837093406089756,"Personal fouls per game"
"Personal fouls per game",-0.288064203292387,0.118811575597525,2.23880597014925,-0.0846263138474308,"Personal fouls per game"
"Personal fouls per game",-0.289721376785323,0.117385738506109,2.24,-0.086167819139607,"Personal fouls per game"
"Personal fouls per game",-0.289721376785323,0.117385738506109,2.24,-0.086167819139607,"Personal fouls per game"
"Personal fouls per game",-0.293091097860285,0.114488395184584,2.24242424242424,-0.0893013513378507,"Personal fouls per game"
"Personal fouls per game",-0.294231073884899,0.113508818721807,2.24324324324324,-0.0903611275815462,"Personal fouls per game"
"Personal fouls per game",-0.295149185092656,0.112720106512256,2.24390243902439,-0.0912145392902,"Personal fouls per game"
"Personal fouls per game",-0.296536681551424,0.111528529693904,2.24489795918367,-0.0925040759287599,"Personal fouls per game"
"Personal fouls per game",-0.297535419280801,0.110671088343708,2.24561403508772,-0.0934321654685464,"Personal fouls per game"
"Personal fouls per game",-0.297535419280801,0.110671088343708,2.24561403508772,-0.0934321654685464,"Personal fouls per game"
"Personal fouls per game",-0.298599948070244,0.10975741224369,2.2463768115942,-0.094421267913277,"Personal fouls per game"
"Personal fouls per game",-0.299125549009255,0.109306387625116,2.24675324675325,-0.09490958069207,"Personal fouls per game"
"Personal fouls per game",-0.29934946601632,0.10911426057212,2.24691358024691,-0.0951176027221001,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.30366566926034,0.10541302777994,2.25,-0.0991263207402003,"Personal fouls per game"
"Personal fouls per game",-0.308102545334628,0.101612606903579,2.25316455696203,-0.103244969215524,"Personal fouls per game"
"Personal fouls per game",-0.310042235948111,0.0999525065828197,2.25454545454545,-0.105044864682646,"Personal fouls per game"
"Personal fouls per game",-0.312225016257532,0.0980853260001657,2.25609756097561,-0.107069845128683,"Personal fouls per game"
"Personal fouls per game",-0.312665102786909,0.0977089935915035,2.25641025641026,-0.107478054597703,"Personal fouls per game"
"Personal fouls per game",-0.314995152125173,0.0957171796121423,2.25806451612903,-0.109638986256515,"Personal fouls per game"
"Personal fouls per game",-0.314995152125173,0.0957171796121423,2.25806451612903,-0.109638986256515,"Personal fouls per game"
"Personal fouls per game",-0.316679896331915,0.0942777133306169,2.25925925925926,-0.111201091500649,"Personal fouls per game"
"Personal fouls per game",-0.31811204343525,0.0930545388906485,2.26027397260274,-0.112528752272301,"Personal fouls per game"
"Personal fouls per game",-0.318953193140797,0.0923363263539743,2.26086956521739,-0.113308433393411,"Personal fouls per game"
"Personal fouls per game",-0.319898345900661,0.091529487347992,2.26153846153846,-0.114184429276334,"Personal fouls per game"
"Personal fouls per game",-0.319898345900661,0.091529487347992,2.26153846153846,-0.114184429276334,"Personal fouls per game"
"Personal fouls per game",-0.321257885719907,0.0903692284485808,2.2625,-0.115444328635663,"Personal fouls per game"
"Personal fouls per game",-0.321257885719907,0.0903692284485808,2.2625,-0.115444328635663,"Personal fouls per game"
"Personal fouls per game",-0.32218869618189,0.0895750766893126,2.26315789473684,-0.116306809746289,"Personal fouls per game"
"Personal fouls per game",-0.324380754371567,0.0877055551062672,2.26470588235294,-0.11833759963265,"Personal fouls per game"
"Personal fouls per game",-0.327161211399461,0.0853356264270779,2.26666666666667,-0.120912792486192,"Personal fouls per game"
"Personal fouls per game",-0.327161211399461,0.0853356264270779,2.26666666666667,-0.120912792486192,"Personal fouls per game"
"Personal fouls per game",-0.327161211399461,0.0853356264270779,2.26666666666667,-0.120912792486192,"Personal fouls per game"
"Personal fouls per game",-0.328851439074397,0.0838957251556684,2.26785714285714,-0.122477856959364,"Personal fouls per game"
"Personal fouls per game",-0.328851439074397,0.0838957251556684,2.26785714285714,-0.122477856959364,"Personal fouls per game"
"Personal fouls per game",-0.329470209272772,0.08336874058593,2.26829268292683,-0.123050734343421,"Personal fouls per game"
"Personal fouls per game",-0.330803661222351,0.0822333490991971,2.26923076923077,-0.124285156061577,"Personal fouls per game"
"Personal fouls per game",-0.330803661222351,0.0822333490991971,2.26923076923077,-0.124285156061577,"Personal fouls per game"
"Personal fouls per game",-0.330803661222351,0.0822333490991971,2.26923076923077,-0.124285156061577,"Personal fouls per game"
"Personal fouls per game",-0.332282410900016,0.0809746585020405,2.27027027027027,-0.125653876198988,"Personal fouls per game"
"Personal fouls per game",-0.332282410900016,0.0809746585020405,2.27027027027027,-0.125653876198988,"Personal fouls per game"
"Personal fouls per game",-0.332282410900016,0.0809746585020405,2.27027027027027,-0.125653876198988,"Personal fouls per game"
"Personal fouls per game",-0.333586708200081,0.0798648219547069,2.27118644067797,-0.126860943122687,"Personal fouls per game"
"Personal fouls per game",-0.334182807277598,0.079357709494012,2.2716049382716,-0.127412548891793,"Personal fouls per game"
"Personal fouls per game",-0.337558898895695,0.0764869347842609,2.27397260273973,-0.130535982055717,"Personal fouls per game"
"Personal fouls per game",-0.337874264000314,0.0762188868516982,2.2741935483871,-0.130827688574308,"Personal fouls per game"
"Personal fouls per game",-0.338325762383781,0.0758351650152416,2.27450980392157,-0.13124529868427,"Personal fouls per game"
"Personal fouls per game",-0.339025802146274,0.0752402906350103,2.275,-0.131892755755632,"Personal fouls per game"
"Personal fouls per game",-0.339025802146274,0.0752402906350103,2.275,-0.131892755755632,"Personal fouls per game"
"Personal fouls per game",-0.339543392486887,0.0748005184794313,2.27536231884058,-0.132371437003728,"Personal fouls per game"
"Personal fouls per game",-0.341774658621952,0.0729053159709446,2.27692307692308,-0.134434671325504,"Personal fouls per game"
"Personal fouls per game",-0.342997672979661,0.071866918165689,2.27777777777778,-0.135565377406986,"Personal fouls per game"
"Personal fouls per game",-0.344004549507751,0.0710122495937699,2.27848101265823,-0.13649614995699,"Personal fouls per game"
"Personal fouls per game",-0.344004549507751,0.0710122495937699,2.27848101265823,-0.13649614995699,"Personal fouls per game"
"Personal fouls per game",-0.346880798275908,0.0685718782243804,2.28048780487805,-0.139154460025764,"Personal fouls per game"
"Personal fouls per game",-0.346880798275908,0.0685718782243804,2.28048780487805,-0.139154460025764,"Personal fouls per game"
"Personal fouls per game",-0.346880798275908,0.0685718782243804,2.28048780487805,-0.139154460025764,"Personal fouls per game"
"Personal fouls per game",-0.346880798275908,0.0685718782243804,2.28048780487805,-0.139154460025764,"Personal fouls per game"
"Personal fouls per game",-0.347187701668867,0.0683115782106895,2.28070175438596,-0.139438061729089,"Personal fouls per game"
"Personal fouls per game",-0.349124700820124,0.0666691300472528,2.28205128205128,-0.141227785386436,"Personal fouls per game"
"Personal fouls per game",-0.349124700820124,0.0666691300472528,2.28205128205128,-0.141227785386436,"Personal fouls per game"
"Personal fouls per game",-0.349925342850873,0.0659904479897362,2.28260869565217,-0.141967447430568,"Personal fouls per game"
"Personal fouls per game",-0.350966681220223,0.0651079174553735,2.28333333333333,-0.142929381882425,"Personal fouls per game"
"Personal fouls per game",-0.351854195929638,0.0643559150613422,2.28395061728395,-0.143749140434148,"Personal fouls per game"
"Personal fouls per game",-0.354392223164706,0.0622062387155576,2.28571428571429,-0.146092992224574,"Personal fouls per game"
"Personal fouls per game",-0.354392223164706,0.0622062387155576,2.28571428571429,-0.146092992224574,"Personal fouls per game"
"Personal fouls per game",-0.356965396068379,0.0600280393403535,2.2875,-0.148468678364013,"Personal fouls per game"
"Personal fouls per game",-0.357511662176717,0.0595657839957787,2.28787878787879,-0.148972939090469,"Personal fouls per game"
"Personal fouls per game",-0.357511662176717,0.0595657839957787,2.28787878787879,-0.148972939090469,"Personal fouls per game"
"Personal fouls per game",-0.359813422051779,0.0576186301584891,2.28947368421053,-0.151097395946645,"Personal fouls per game"
"Personal fouls per game",-0.36103966586149,0.0565817055755357,2.29032258064516,-0.152228980142977,"Personal fouls per game"
"Personal fouls per game",-0.362220072391704,0.055583807208983,2.29113924050633,-0.15331813259136,"Personal fouls per game"
"Personal fouls per game",-0.362220072391704,0.055583807208983,2.29113924050633,-0.15331813259136,"Personal fouls per game"
"Personal fouls per game",-0.362220072391704,0.055583807208983,2.29113924050633,-0.15331813259136,"Personal fouls per game"
